niche,keyword,region,timeframe,score,sources,seeds,source,score_norm
desarrollo_web,tailwind css,us,now 7-d,66.5,gtrends_top,"css,tailwind",gtrends_top,0.9865592020423153
desarrollo_web,what is pwa,us,today 3-m,65.0,gtrends_top,pwa,gtrends_top,0.9353176536650091
desarrollo_web,what is html,us,now 7-d,57.0,gtrends_top,html,gtrends_top,0.662029395652709
desarrollo_web,what is html,us,today 3-m,57.0,gtrends_top,html,gtrends_top,0.662029395652709
desarrollo_web,html file,us,now 7-d,56.0,gtrends_top,html,gtrends_top,0.6278683634011715
desarrollo_web,pwa outlook,us,today 3-m,54.0,gtrends_top,pwa,gtrends_top,0.5595462988980965
desarrollo_web,html file,us,today 3-m,51.0,gtrends_top,html,gtrends_top,0.45706320214348395
desarrollo_web,outlook pwa,us,now 7-d,51.0,gtrends_top,pwa,gtrends_top,0.45706320214348395
desarrollo_web,tc app pwa,us,now 7-d,26350.0,gtrends_rising,pwa,gtrends_rising,0.42878176314350613
desarrollo_web,what is css,us,now 7-d,47.0,gtrends_top,css,gtrends_top,0.3204190731373339
desarrollo_web,zoom for chrome pwa,us,today 3-m,19850.0,gtrends_rising,pwa,gtrends_rising,0.2954256956898379
desarrollo_web,html image,us,today 3-m,45.0,gtrends_top,html,gtrends_top,0.2520970086342589
desarrollo_web,pwa vs hsa,us,today 3-m,17150.0,gtrends_rising,pwa,gtrends_rising,0.2400316369013911
desarrollo_web,html image,us,now 7-d,42.0,gtrends_top,html,gtrends_top,0.14961391187964634
desarrollo_web,sos pwa,us,now 7-d,42.0,gtrends_top,pwa,gtrends_top,0.14961391187964634
desarrollo_web,css code,us,now 7-d,40.0,gtrends_top,css,gtrends_top,0.08129184737657133
desarrollo_web,html color,us,now 7-d,39.0,gtrends_top,html,gtrends_top,0.047130815125033816
desarrollo_web,what is css,us,today 3-m,39.0,gtrends_top,css,gtrends_top,0.047130815125033816
desarrollo_web,css color,us,today 3-m,38.0,gtrends_top,css,gtrends_top,0.012969782873496306
desarrollo_web,chrome pwa,us,today 3-m,37.0,gtrends_top,pwa,gtrends_top,-0.021191249378041205
desarrollo_web,html color,us,today 3-m,36.0,gtrends_top,html,gtrends_top,-0.05535228162957871
desarrollo_web,html tag,us,now 7-d,36.0,gtrends_top,html,gtrends_top,-0.05535228162957871
desarrollo_web,html tag,us,today 3-m,35.0,gtrends_top,html,gtrends_top,-0.08951331388111622
desarrollo_web,css profile schools,us,today 3-m,450.0,gtrends_rising,css,gtrends_rising,-0.10259087486418729
desarrollo_web,comick pwa,us,today 3-m,150.0,gtrends_rising,pwa,gtrends_rising,-0.10874577028512583
desarrollo_web,tailwind css documentation,us,today 3-m,110.0,gtrends_rising,tailwind,gtrends_rising,-0.10956642300791763
desarrollo_web,what is css profile,us,today 3-m,110.0,gtrends_rising,css,gtrends_rising,-0.10956642300791763
desarrollo_web,css uh,us,today 3-m,100.0,gtrends_rising,css,gtrends_rising,-0.10977158618861559
desarrollo_web,tailwind color generator,us,now 7-d,100.0,gtrends_rising,tailwind,gtrends_rising,-0.10977158618861559
desarrollo_web,html code runner,us,today 3-m,90.0,gtrends_rising,html,gtrends_rising,-0.10997674936931354
desarrollo_web,tailwind pets,us,today 3-m,90.0,gtrends_rising,tailwind,gtrends_rising,-0.10997674936931354
desarrollo_web,css hunley,us,today 3-m,80.0,gtrends_rising,css,gtrends_rising,-0.11018191255001149
desarrollo_web,pwa 是 什么,us,now 7-d,80.0,gtrends_rising,pwa,gtrends_rising,-0.11018191255001149
desarrollo_web,tailwind cdn,us,today 3-m,80.0,gtrends_rising,tailwind,gtrends_rising,-0.11018191255001149
desarrollo_web,tailwind css docs,us,today 3-m,80.0,gtrends_rising,tailwind,gtrends_rising,-0.11018191255001149
desarrollo_web,css band,us,today 3-m,70.0,gtrends_rising,css,gtrends_rising,-0.11038707573070944
desarrollo_web,pwa windsurf,us,today 3-m,70.0,gtrends_rising,pwa,gtrends_rising,-0.11038707573070944
desarrollo_web,tailwind color palette,us,today 3-m,70.0,gtrends_rising,tailwind,gtrends_rising,-0.11038707573070944
desarrollo_web,tailwind definition,us,today 3-m,70.0,gtrends_rising,tailwind,gtrends_rising,-0.11038707573070944
desarrollo_web,tailwind documentation,us,today 3-m,70.0,gtrends_rising,tailwind,gtrends_rising,-0.11038707573070944
desarrollo_web,tailwind plus,us,today 3-m,70.0,gtrends_rising,tailwind,gtrends_rising,-0.11038707573070944
desarrollo_web,tailwind pokémon,us,today 3-m,70.0,gtrends_rising,tailwind,gtrends_rising,-0.11038707573070944
desarrollo_web,css profile,us,today 3-m,68.0,"gtrends_rising,gtrends_top",css,gtrends_rising,-0.11042810836684902
desarrollo_web,pwa market,us,today 3-m,67.0,"gtrends_rising,gtrends_top",pwa,gtrends_rising,-0.11044862468491883
desarrollo_web,tailwind cheatsheet,us,now 7-d,60.0,gtrends_rising,tailwind,gtrends_rising,-0.11059223891140739
desarrollo_web,when is css profile due,us,now 7-d,60.0,gtrends_rising,css,gtrends_rising,-0.11059223891140739
desarrollo_web,css college board,us,today 3-m,50.0,gtrends_rising,css,gtrends_rising,-0.11079740209210534
desarrollo_web,html cleaner,us,today 3-m,50.0,gtrends_rising,html,gtrends_rising,-0.11079740209210534
desarrollo_web,html runner,us,today 3-m,50.0,gtrends_rising,html,gtrends_rising,-0.11079740209210534
desarrollo_web,outlook pwa meaning,us,today 3-m,50.0,gtrends_rising,pwa,gtrends_rising,-0.11079740209210534
desarrollo_web,tailwind capital,us,today 3-m,50.0,gtrends_rising,tailwind,gtrends_rising,-0.11079740209210534
desarrollo_web,tailwind endurance fuel,us,today 3-m,50.0,gtrends_rising,tailwind,gtrends_rising,-0.11079740209210534
desarrollo_web,tailwind play,us,today 3-m,50.0,gtrends_rising,tailwind,gtrends_rising,-0.11079740209210534
desarrollo_web,what is a css profile,us,today 3-m,50.0,gtrends_rising,css,gtrends_rising,-0.11079740209210534
desarrollo_web,what is a pwa app,us,today 3-m,50.0,gtrends_rising,pwa,gtrends_rising,-0.11079740209210534
desarrollo_web,when is the css profile due,us,now 7-d,50.0,gtrends_rising,css,gtrends_rising,-0.11079740209210534
desarrollo_web,zoom for chrome pwa,us,now 7-d,50.0,gtrends_rising,pwa,gtrends_rising,-0.11079740209210534
desarrollo_web,what is tailwind,us,now 7-d,47.0,"gtrends_rising,gtrends_top",tailwind,gtrends_rising,-0.11085895104631473
desarrollo_web,css color names,us,today 3-m,40.0,gtrends_rising,css,gtrends_rising,-0.11100256527280329
desarrollo_web,css grid generator,us,now 7-d,40.0,gtrends_rising,css,gtrends_rising,-0.11100256527280329
desarrollo_web,diri ak pwa,us,now 7-d,40.0,gtrends_rising,pwa,gtrends_rising,-0.11100256527280329
desarrollo_web,pwa on ios,us,today 3-m,40.0,"gtrends_rising,gtrends_top",pwa,gtrends_rising,-0.11100256527280329
desarrollo_web,tailwind gap,us,today 3-m,40.0,gtrends_rising,tailwind,gtrends_rising,-0.11100256527280329
desarrollo_web,tailwind management,us,today 3-m,40.0,gtrends_rising,tailwind,gtrends_rising,-0.11100256527280329
desarrollo_web,pwa website,us,today 3-m,39.5,"gtrends_rising,gtrends_top",pwa,gtrends_rising,-0.11101282343183819
desarrollo_web,pwa ios,us,today 3-m,37.5,"gtrends_rising,gtrends_top",pwa,gtrends_rising,-0.11105385606797778
desarrollo_web,tailwind meaning,us,today 3-m,33.5,"gtrends_rising,gtrends_top",tailwind,gtrends_rising,-0.11113592134025696
desarrollo_web,css meaning,us,today 3-m,31.5,"gtrends_rising,gtrends_top",css,gtrends_rising,-0.11117695397639654
desarrollo_web,tailwind v4,us,today 3-m,31.0,"gtrends_rising,gtrends_top",tailwind,gtrends_rising,-0.11118721213543145
desarrollo_web,what is a tailwind,us,now 7-d,26.0,"gtrends_rising,gtrends_top",tailwind,gtrends_rising,-0.11128979372578042
desarrollo_web,what is a pwa,us,now 7-d,34.0,gtrends_top,pwa,gtrends_top,-0.12367434613265374
desarrollo_web,css code,us,today 3-m,33.0,gtrends_top,css,gtrends_top,-0.15783537838419123
desarrollo_web,what is a pwa,us,today 3-m,33.0,gtrends_top,pwa,gtrends_top,-0.15783537838419123
desarrollo_web,html online,us,today 3-m,32.0,gtrends_top,html,gtrends_top,-0.19199641063572875
desarrollo_web,sos pwa,us,today 3-m,32.0,gtrends_top,pwa,gtrends_top,-0.19199641063572875
desarrollo_web,tailwind,us,now 7-d,32.0,gtrends_top,css,gtrends_top,-0.19199641063572875
desarrollo_web,ios pwa,us,now 7-d,31.0,gtrends_top,pwa,gtrends_top,-0.22615744288726627
desarrollo_web,pwa meaning,us,today 3-m,31.0,gtrends_top,pwa,gtrends_top,-0.22615744288726627
desarrollo_web,tailwind react,us,now 7-d,31.0,gtrends_top,tailwind,gtrends_top,-0.22615744288726627
desarrollo_web,css not,us,now 7-d,30.0,gtrends_top,css,gtrends_top,-0.2603184751388038
desarrollo_web,html table,us,today 3-m,30.0,gtrends_top,html,gtrends_top,-0.2603184751388038
desarrollo_web,pwa meaning,us,now 7-d,30.0,gtrends_top,pwa,gtrends_top,-0.2603184751388038
desarrollo_web,html and css,us,today 3-m,29.5,gtrends_top,"css,html",gtrends_top,-0.2773989912645725
desarrollo_web,what is the pwa,us,today 3-m,29.0,gtrends_top,pwa,gtrends_top,-0.2944795073903413
desarrollo_web,css background,us,now 7-d,28.0,gtrends_top,css,gtrends_top,-0.3286405396418788
desarrollo_web,react tailwind,us,today 3-m,28.0,gtrends_top,tailwind,gtrends_top,-0.3286405396418788
desarrollo_web,tailwind,us,today 3-m,28.0,gtrends_top,"css,next.js",gtrends_top,-0.3286405396418788
desarrollo_web,css college,us,now 7-d,27.0,gtrends_top,css,gtrends_top,-0.36280157189341633
desarrollo_web,pwa web app,us,today 3-m,27.0,gtrends_top,pwa,gtrends_top,-0.36280157189341633
desarrollo_web,css background,us,today 3-m,26.0,gtrends_top,css,gtrends_top,-0.3969626041449538
desarrollo_web,pwa apps,us,today 3-m,25.0,gtrends_top,pwa,gtrends_top,-0.4311236363964913
desarrollo_web,pdf to html,us,today 3-m,23.0,gtrends_top,html,gtrends_top,-0.49944570089956636
desarrollo_web,what is tailwind,us,today 3-m,22.0,gtrends_top,tailwind,gtrends_top,-0.5336067331511039
desarrollo_web,html form,us,today 3-m,20.0,gtrends_top,html,gtrends_top,-0.6019287976541788
desarrollo_web,pwa apps,us,now 7-d,20.0,gtrends_top,pwa,gtrends_top,-0.6019287976541788
desarrollo_web,android pwa,us,now 7-d,19.0,gtrends_top,pwa,gtrends_top,-0.6360898299057164
desarrollo_web,html button,us,today 3-m,19.0,gtrends_top,html,gtrends_top,-0.6360898299057164
desarrollo_web,pwa zoom,us,today 3-m,18.0,gtrends_top,pwa,gtrends_top,-0.6702508621572539
desarrollo_web,zoom pwa,us,now 7-d,18.0,gtrends_top,pwa,gtrends_top,-0.6702508621572539
desarrollo_web,html editor,us,today 3-m,17.0,gtrends_top,html,gtrends_top,-0.7044118944087914
desarrollo_web,html input,us,today 3-m,17.0,gtrends_top,html,gtrends_top,-0.7044118944087914
desarrollo_web,html template,us,today 3-m,17.0,gtrends_top,html,gtrends_top,-0.7044118944087914
desarrollo_web,microsoft pwa,us,today 3-m,17.0,gtrends_top,pwa,gtrends_top,-0.7044118944087914
desarrollo_web,tailwind color,us,now 7-d,17.0,gtrends_top,tailwind,gtrends_top,-0.7044118944087914
desarrollo_web,border css,us,today 3-m,16.0,gtrends_top,css,gtrends_top,-0.7385729266603289
desarrollo_web,react pwa,us,today 3-m,16.0,gtrends_top,pwa,gtrends_top,-0.7385729266603289
desarrollo_web,grid css,us,today 3-m,15.0,gtrends_top,css,gtrends_top,-0.7727339589118665
desarrollo_web,html meaning,us,today 3-m,15.0,gtrends_top,html,gtrends_top,-0.7727339589118665
desarrollo_web,tailwind color,us,today 3-m,14.0,gtrends_top,tailwind,gtrends_top,-0.8068949911634039
desarrollo_web,tailwind ui,us,today 3-m,14.0,gtrends_top,tailwind,gtrends_top,-0.8068949911634039
desarrollo_web,html tags,us,today 3-m,13.0,gtrends_top,html,gtrends_top,-0.8410560234149415
desarrollo_web,tailwind font,us,now 7-d,13.0,gtrends_top,tailwind,gtrends_top,-0.8410560234149415
desarrollo_web,tailwind ui,us,now 7-d,13.0,gtrends_top,tailwind,gtrends_top,-0.8410560234149415
desarrollo_web,html css javascript,us,today 3-m,12.0,gtrends_top,css,gtrends_top,-0.875217055666479
desarrollo_web,html div,us,today 3-m,12.0,gtrends_top,html,gtrends_top,-0.875217055666479
desarrollo_web,html format,us,today 3-m,12.0,gtrends_top,html,gtrends_top,-0.875217055666479
desarrollo_web,html games,us,today 3-m,12.0,gtrends_top,html,gtrends_top,-0.875217055666479
desarrollo_web,tailwind app,us,today 3-m,12.0,gtrends_top,tailwind,gtrends_top,-0.875217055666479
desarrollo_web,what is pwa app,us,today 3-m,12.0,gtrends_top,pwa,gtrends_top,-0.875217055666479
desarrollo_web,animation css,us,today 3-m,11.0,gtrends_top,css,gtrends_top,-0.9093780879180164
desarrollo_web,css selector,us,today 3-m,11.0,gtrends_top,css,gtrends_top,-0.9093780879180164
desarrollo_web,css display,us,today 3-m,10.0,gtrends_top,css,gtrends_top,-0.943539120169554
desarrollo_web,position css,us,today 3-m,10.0,gtrends_top,css,gtrends_top,-0.943539120169554
desarrollo_web,pwa definition,us,today 3-m,10.0,gtrends_top,pwa,gtrends_top,-0.943539120169554
desarrollo_web,tailwind vite,us,today 3-m,10.0,gtrends_top,tailwind,gtrends_top,-0.943539120169554
desarrollo_web,background image css,us,today 3-m,9.0,gtrends_top,css,gtrends_top,-0.9777001524210914
desarrollo_web,css form,us,today 3-m,9.0,gtrends_top,css,gtrends_top,-0.9777001524210914
desarrollo_web,edge pwa,us,today 3-m,9.0,gtrends_top,pwa,gtrends_top,-0.9777001524210914
desarrollo_web,sauce pwa,us,today 3-m,9.0,gtrends_top,pwa,gtrends_top,-0.9777001524210914
desarrollo_web,tailwind colors,us,today 3-m,9.0,gtrends_top,tailwind,gtrends_top,-0.9777001524210914
desarrollo_web,tailwind font,us,today 3-m,9.0,gtrends_top,tailwind,gtrends_top,-0.9777001524210914
desarrollo_web,tailwind width,us,today 3-m,9.0,gtrends_top,tailwind,gtrends_top,-0.9777001524210914
desarrollo_web,what is a tailwind,us,today 3-m,9.0,gtrends_top,tailwind,gtrends_top,-0.9777001524210914
desarrollo_web,bootstrap css,us,today 3-m,8.0,gtrends_top,css,gtrends_top,-1.011861184672629
desarrollo_web,css gradient,us,today 3-m,8.0,gtrends_top,css,gtrends_top,-1.011861184672629
desarrollo_web,tailwind border,us,today 3-m,8.0,gtrends_top,tailwind,gtrends_top,-1.011861184672629
desarrollo_web,tailwind height,us,today 3-m,8.0,gtrends_top,tailwind,gtrends_top,-1.011861184672629
desarrollo_web,tailwind install,us,today 3-m,8.0,gtrends_top,tailwind,gtrends_top,-1.011861184672629
desarrollo_web,tailwindcss,us,today 3-m,8.0,gtrends_top,tailwind,gtrends_top,-1.011861184672629
desarrollo_web,what is tailwind css,us,today 3-m,8.0,gtrends_top,tailwind,gtrends_top,-1.011861184672629
desarrollo_web,tailwind grid,us,today 3-m,7.0,gtrends_top,tailwind,gtrends_top,-1.0460222169241664
devops_sre,prometheus logs,es,today 3-m,75600.0,gtrends_rising,prometheus,gtrends_rising,2.1872529400767187
devops_sre,hades 2 prometheus,es,today 3-m,71450.0,gtrends_rising,prometheus,gtrends_rising,2.048438674679605
devops_sre,amazon aws,es,today 3-m,100.0,gtrends_top,aws,gtrends_top,2.0160853408317094
devops_sre,aws terraform,es,today 3-m,100.0,gtrends_top,terraform,gtrends_top,2.0160853408317094
devops_sre,dashboard grafana,es,today 3-m,100.0,gtrends_top,grafana,gtrends_top,2.0160853408317094
devops_sre,install ansible,es,today 3-m,100.0,gtrends_top,ansible,gtrends_top,2.0160853408317094
devops_sre,ansible modules,es,today 3-m,69639.0,"gtrends_rising,gtrends_top",ansible,gtrends_rising,1.9878621362135394
devops_sre,aws,es,today 3-m,99.0,gtrends_top,terraform,gtrends_top,1.9830124801843578
devops_sre,alien prometheus,es,today 3-m,98.0,gtrends_top,prometheus,gtrends_top,1.949939619537006
devops_sre,ansible dry run,es,today 3-m,61587.5,"gtrends_rising,gtrends_top",ansible,gtrends_rising,1.71854573673285
devops_sre,kibana vs grafana,es,today 3-m,60850.0,gtrends_rising,grafana,gtrends_rising,1.6938769365568571
devops_sre,prometheus logo,es,today 3-m,59400.0,gtrends_rising,prometheus,gtrends_rising,1.6453755667193113
devops_sre,playbook ansible,es,today 3-m,87.0,gtrends_top,ansible,gtrends_top,1.5861381524161382
devops_sre,gitlab grafana,es,today 3-m,54650.0,gtrends_rising,grafana,gtrends_rising,1.486491768975627
devops_sre,prometheus adapter,es,today 3-m,54400.0,gtrends_rising,prometheus,gtrends_rising,1.4781294638312226
devops_sre,prometheus,es,today 3-m,83.0,gtrends_top,grafana,gtrends_top,1.4538467098267316
devops_sre,prometheus grafana,es,today 3-m,83.0,gtrends_top,grafana,gtrends_top,1.4538467098267316
devops_sre,frankenstein or the modern prometheus,es,today 3-m,51350.0,gtrends_rising,prometheus,gtrends_rising,1.3761093410694885
devops_sre,ansible command,es,today 3-m,80.0,gtrends_top,ansible,gtrends_top,1.3546281278846766
devops_sre,ansible doc,es,today 3-m,49400.0,gtrends_rising,ansible,gtrends_rising,1.3108833609431338
devops_sre,ansible windows,es,today 3-m,78.0,gtrends_top,ansible,gtrends_top,1.2884824065899734
devops_sre,terraform documentation,es,today 3-m,48400.0,gtrends_rising,terraform,gtrends_rising,1.2774341403655163
devops_sre,hcp terraform,es,today 3-m,48200.0,gtrends_rising,terraform,gtrends_rising,1.2707442962499926
devops_sre,american prometheus,es,today 3-m,47700.0,gtrends_rising,prometheus,gtrends_rising,1.2540196859611838
devops_sre,prometheus punishment,es,today 3-m,45950.0,gtrends_rising,prometheus,gtrends_rising,1.1954835499503527
devops_sre,aws cloud,es,today 3-m,75.0,gtrends_top,aws,gtrends_top,1.1892638246479184
devops_sre,aws s3,es,today 3-m,75.0,gtrends_top,aws,gtrends_top,1.1892638246479184
devops_sre,grafana datasources,es,today 3-m,43850.0,gtrends_rising,grafana,gtrends_rising,1.1252401867373556
devops_sre,ansible inventory,es,today 3-m,71.0,gtrends_top,ansible,gtrends_top,1.056972382058512
devops_sre,kiro aws,es,today 3-m,41700.0,gtrends_rising,aws,gtrends_rising,1.0533243624954773
devops_sre,opentofu vs terraform,es,today 3-m,41050.0,gtrends_rising,terraform,gtrends_rising,1.0315823691200257
devops_sre,terraform azurerm provider,es,today 3-m,39200.0,gtrends_rising,terraform,gtrends_rising,0.969701311051433
devops_sre,ansible unarchive,es,today 3-m,37200.0,gtrends_rising,ansible,gtrends_rising,0.9028028698961975
devops_sre,terraform,es,today 3-m,63.0,gtrends_top,"ansible,aws",gtrends_top,0.7923894968796988
devops_sre,terraform ecs module,es,today 3-m,32900.0,gtrends_rising,terraform,gtrends_rising,0.7589712214124412
devops_sre,grafana pyroscope,es,today 3-m,31000.0,gtrends_rising,grafana,gtrends_rising,0.6954177023149675
devops_sre,prometheus tattoo,es,today 3-m,30000.0,gtrends_rising,prometheus,gtrends_rising,0.6619684817373498
devops_sre,terraform cloudwatch alarm,es,today 3-m,29450.0,gtrends_rising,terraform,gtrends_rising,0.64357141041966
devops_sre,prometheus 2012,es,today 3-m,27300.0,gtrends_rising,prometheus,gtrends_rising,0.5716555861777819
devops_sre,aws cli,es,today 3-m,55.0,gtrends_top,aws,gtrends_top,0.5278066117008857
devops_sre,azure terraform,es,today 3-m,55.0,gtrends_top,terraform,gtrends_top,0.5278066117008857
devops_sre,terraform provider,es,today 3-m,54.0,gtrends_top,terraform,gtrends_top,0.4947337510535341
devops_sre,terraform random_password,es,today 3-m,24550.0,gtrends_rising,terraform,gtrends_rising,0.47967022958933314
devops_sre,grafana,es,today 3-m,53.0,gtrends_top,prometheus,gtrends_top,0.46166089040618247
devops_sre,grafana loki,es,today 3-m,53.0,gtrends_top,grafana,gtrends_top,0.46166089040618247
devops_sre,grafana prometheus,es,today 3-m,53.0,gtrends_top,prometheus,gtrends_top,0.46166089040618247
devops_sre,aws ec2,es,today 3-m,52.0,gtrends_top,aws,gtrends_top,0.4285880297588308
devops_sre,lambda aws,es,today 3-m,51.0,gtrends_top,aws,gtrends_top,0.3955151691114792
devops_sre,ansible,es,today 3-m,20973.33333333333,"gtrends_rising,gtrends_top","grafana,terraform",gtrends_rising,0.36003351732338684
devops_sre,terraform remove lock,es,today 3-m,18950.0,gtrends_rising,terraform,gtrends_rising,0.2923545943546738
devops_sre,aws ai,es,today 3-m,47.0,gtrends_top,aws,gtrends_top,0.26322372652207265
devops_sre,ansible copy,es,today 3-m,46.0,gtrends_top,ansible,gtrends_top,0.23015086587472103
devops_sre,docker grafana,es,today 3-m,43.0,gtrends_top,grafana,gtrends_top,0.1309322839326661
devops_sre,prometheus atlas de anatomia,es,today 3-m,14000.0,gtrends_rising,prometheus,gtrends_rising,0.12678095249546603
devops_sre,console aws,es,today 3-m,42.0,gtrends_top,aws,gtrends_top,0.09785942328531447
devops_sre,azure,es,today 3-m,41.0,gtrends_top,aws,gtrends_top,0.06478656263796283
devops_sre,prometheus cast,es,today 3-m,7300.0,gtrends_rising,prometheus,gtrends_rising,-0.0973288253745728
devops_sre,thanos prometheus,es,today 3-m,7300.0,gtrends_rising,prometheus,gtrends_rising,-0.0973288253745728
devops_sre,ansible template,es,today 3-m,36.0,gtrends_top,ansible,gtrends_top,-0.10057774059879535
devops_sre,grafana alloy,es,today 3-m,36.0,gtrends_top,grafana,gtrends_top,-0.10057774059879535
devops_sre,ansible docs,es,today 3-m,6900.0,gtrends_rising,ansible,gtrends_rising,-0.11070851360561988
devops_sre,ansible api,es,today 3-m,35.0,gtrends_top,ansible,gtrends_top,-0.13365060124614697
devops_sre,grafana latest version,es,today 3-m,5900.0,gtrends_rising,grafana,gtrends_rising,-0.14415773418323763
devops_sre,terraform for,es,today 3-m,34.0,gtrends_top,terraform,gtrends_top,-0.16672346189349863
devops_sre,grafana releases,es,today 3-m,5200.0,gtrends_rising,grafana,gtrends_rising,-0.16757218858757003
devops_sre,prometheus myth,es,today 3-m,4550.0,gtrends_rising,prometheus,gtrends_rising,-0.18931418196302158
devops_sre,ansible cron,es,today 3-m,4100.0,gtrends_rising,ansible,gtrends_rising,-0.20436633122294953
devops_sre,terraform gitignore,es,today 3-m,4100.0,gtrends_rising,terraform,gtrends_rising,-0.20436633122294953
devops_sre,grafana changelog,es,today 3-m,3950.0,gtrends_rising,grafana,gtrends_rising,-0.2093837143095922
devops_sre,ansible certification,es,today 3-m,3350.0,gtrends_rising,ansible,gtrends_rising,-0.22945324665616285
devops_sre,charlize theron prometheus,es,today 3-m,3250.0,gtrends_rising,prometheus,gtrends_rising,-0.2327981687139246
devops_sre,the modern prometheus,es,today 3-m,3250.0,gtrends_rising,prometheus,gtrends_rising,-0.2327981687139246
devops_sre,prometheus arrow,es,today 3-m,2800.0,gtrends_rising,prometheus,gtrends_rising,-0.2478503179738526
devops_sre,alien prometheus cast,es,today 3-m,2400.0,gtrends_rising,prometheus,gtrends_rising,-0.26123000620489967
devops_sre,terraform github,es,today 3-m,31.0,gtrends_top,terraform,gtrends_top,-0.26594204383555353
devops_sre,grafana enterprise pricing,es,today 3-m,2100.0,gtrends_rising,grafana,gtrends_rising,-0.271264772378185
devops_sre,grafana bigquery,es,today 3-m,1900.0,gtrends_rising,grafana,gtrends_rising,-0.27795461649370856
devops_sre,grafana ini,es,today 3-m,1500.0,gtrends_rising,grafana,gtrends_rising,-0.29133430472475563
devops_sre,terraform-aws-modules/vpc/aws,es,today 3-m,1500.0,gtrends_rising,terraform,gtrends_rising,-0.29133430472475563
devops_sre,ansible vault,es,today 3-m,30.0,gtrends_top,ansible,gtrends_top,-0.2990149044829052
devops_sre,prometheus película,es,today 3-m,30.0,gtrends_top,prometheus,gtrends_top,-0.2990149044829052
devops_sre,rds aws,es,today 3-m,30.0,gtrends_top,aws,gtrends_top,-0.2990149044829052
devops_sre,aws kiro,es,today 3-m,550.0,gtrends_rising,aws,gtrends_rising,-0.3231110642734925
devops_sre,aws bedrock,es,today 3-m,29.0,gtrends_top,aws,gtrends_top,-0.3320877651302568
devops_sre,terraform cloud,es,today 3-m,29.0,gtrends_top,terraform,gtrends_top,-0.3320877651302568
devops_sre,aws device farm,es,today 3-m,250.0,gtrends_rising,aws,gtrends_rising,-0.3331458304467778
devops_sre,aws news,es,today 3-m,250.0,gtrends_rising,aws,gtrends_rising,-0.3331458304467778
devops_sre,terraform course,es,today 3-m,200.0,gtrends_rising,terraform,gtrends_rising,-0.3348182914756587
devops_sre,terraform helm_release,es,today 3-m,200.0,gtrends_rising,terraform,gtrends_rising,-0.3348182914756587
devops_sre,terraform helm provider,es,today 3-m,190.0,gtrends_rising,terraform,gtrends_rising,-0.33515278368143486
devops_sre,terraform certifications,es,today 3-m,180.0,gtrends_rising,terraform,gtrends_rising,-0.33548727588721106
devops_sre,aws stock,es,today 3-m,160.0,gtrends_rising,aws,gtrends_rising,-0.33615626029876344
devops_sre,aws pricing calculator,es,today 3-m,140.0,gtrends_rising,aws,gtrends_rising,-0.3368252447103158
devops_sre,aliens prometheus,es,today 3-m,104.0,"gtrends_rising,gtrends_top",prometheus,gtrends_rising,-0.33802941665111
devops_sre,ansible automation platform,es,today 3-m,104.0,"gtrends_rising,gtrends_top",ansible,gtrends_rising,-0.33802941665111
devops_sre,ansible systemd,es,today 3-m,100.0,gtrends_rising,ansible,gtrends_rising,-0.3381632135334205
devops_sre,atlas prometheus,es,today 3-m,91.0,"gtrends_rising,gtrends_top",prometheus,gtrends_rising,-0.33846425651861906
devops_sre,aws ai practitioner,es,today 3-m,90.0,gtrends_rising,aws,gtrends_rising,-0.3384977057391967
devops_sre,aws instructure,es,today 3-m,90.0,gtrends_rising,aws,gtrends_rising,-0.3384977057391967
devops_sre,ansible tower,es,today 3-m,76.0,"gtrends_rising,gtrends_top",ansible,gtrends_rising,-0.3389659948272833
devops_sre,prometheus reparto,es,today 3-m,76.0,"gtrends_rising,gtrends_top",prometheus,gtrends_rising,-0.3389659948272833
devops_sre,aws blog,es,today 3-m,70.0,gtrends_rising,aws,gtrends_rising,-0.339166690150749
devops_sre,aws s3 pricing,es,today 3-m,70.0,gtrends_rising,aws,gtrends_rising,-0.339166690150749
devops_sre,aws solutions architect associate,es,today 3-m,70.0,gtrends_rising,aws,gtrends_rising,-0.339166690150749
devops_sre,aws lightsail,es,today 3-m,60.0,gtrends_rising,aws,gtrends_rising,-0.3395011823565252
devops_sre,terraform cli,es,today 3-m,51.5,"gtrends_rising,gtrends_top",terraform,gtrends_rising,-0.33978550073143493
devops_sre,prometheus k8s,es,today 3-m,50.5,"gtrends_rising,gtrends_top",k8s,gtrends_rising,-0.33981894995201256
devops_sre,aws cost calculator,es,today 3-m,50.0,gtrends_rising,aws,gtrends_rising,-0.33983567456230135
devops_sre,grafana pricing,es,today 3-m,47.0,"gtrends_rising,gtrends_top",grafana,gtrends_rising,-0.33993602222403424
devops_sre,gcp,es,today 3-m,42.0,"gtrends_rising,gtrends_top",terraform,gtrends_rising,-0.34010326832692234
devops_sre,install terraform,es,today 3-m,40.5,"gtrends_rising,gtrends_top",terraform,gtrends_rising,-0.34015344215778875
devops_sre,ansible debug,es,today 3-m,40.0,"gtrends_rising,gtrends_top",ansible,gtrends_rising,-0.34017016676807754
devops_sre,aws careers,es,today 3-m,40.0,gtrends_rising,aws,gtrends_rising,-0.34017016676807754
devops_sre,aws integra,es,today 3-m,40.0,gtrends_rising,aws,gtrends_rising,-0.34017016676807754
